employee_name,user_id,email,role,1,functional_unit,department,team,supervisor,date,pc,activity
Yasir Wade Wilcox,YWW0660,Yasir.Wade.Wilcox@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:38,PC-4289,Logon
Prescott Giacomo Conley,PGC0066,Prescott.Giacomo.Conley@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 07:38,PC-2094,Logon
Medge Serina Obrien,MSO0222,Medge.Serina.Obrien@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,01-04-2010 07:38,PC-8908,Logon
Wang Dean Vasquez,WDV0573,Wang.Dean.Vasquez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:38,PC-8724,Logon
Quail Rana Mclean,QRM0739,Quail.Rana.Mclean@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:38,PC-4952,Logon
Alfreda Sierra Savage,ASS0517,Alfreda.Sierra.Savage@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 07:38,PC-7236,Logon
Leonard Uriel Ramos,LUR0896,Leonard.Uriel.Ramos@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:38,PC-8149,Logon
Eve Shaeleigh Holman,ESH0283,Eve.Shaeleigh.Holman@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 07:39,PC-2904,Logon
Whoopi Britanney Camacho,WBC0192,Whoopi.Britanney.Camacho@dtaa.com,Manager,1,6 - PurchasingAndContracts,3 - Contracts,,Kirby Bo Pollard,01-04-2010 07:39,PC-7502,Logon
Penelope Lysandra Hayes,PLH0715,Penelope.Lysandra.Hayes@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:39,PC-0384,Logon
Vivian Sarah Arnold,VSA0230,Vivian.Sarah.Arnold@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,01-04-2010 07:39,PC-4690,Logon
Kermit Jonas Gould,KJG0910,Kermit.Jonas.Gould@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:39,PC-9966,Logon
Deborah Barbara White,DBW0483,Deborah.Barbara.White@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:40,PC-8556,Logon
Kyla Blythe Carter,KBC0054,Kyla.Blythe.Carter@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,,Summer Leilani Boyer,01-04-2010 07:40,PC-7342,Logon
Cathleen Samantha Craig,CSC0217,Cathleen.Samantha.Craig@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,01-04-2010 07:40,PC-8733,Logon
Burke Rooney Stafford,BRS0734,Burke.Rooney.Stafford@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:40,PC-0092,Logon
Keane Nicholas Blevins,KNB0022,Keane.Nicholas.Blevins@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,2 - EmployeeRelations,,Blaze Trevor Stone,01-04-2010 07:40,PC-2531,Logon
Paula Isabelle Santiago,PIS0522,Paula.Isabelle.Santiago@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 07:40,PC-5289,Logon
Aretha Dorothy Deleon,ADD0846,Aretha.Dorothy.Deleon@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:40,PC-2368,Logon
Martin Armand Douglas,MAD0496,Martin.Armand.Douglas@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:40,PC-8370,Logon
Nicholas Kato Pennington,NKP0236,Nicholas.Kato.Pennington@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 07:40,PC-8309,Logon
Valentine Lucian Benjamin,VLB0647,Valentine.Lucian.Benjamin@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:40,PC-0379,Logon
Dai Keely Bullock,DKB0631,Dai.Keely.Bullock@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:40,PC-4124,Logoff
Kylie Elizabeth Santos,KES0729,Kylie.Elizabeth.Santos@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:41,PC-5276,Logon
Isadora Buffy Brewer,IBB0696,Isadora.Buffy.Brewer@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:41,PC-1279,Logon
Bethany Lydia Lyons,BLL0929,Bethany.Lydia.Lyons@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,01-04-2010 07:41,PC-6103,Logon
Allegra Bree Coffey,ABC0174,Allegra.Bree.Coffey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:41,PC-2381,Logon
Hector Abraham Hayes,HAH0248,Hector.Abraham.Hayes@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,01-04-2010 07:41,PC-9669,Logon
Nyssa Britanney Carver,NBC0412,Nyssa.Britanney.Carver@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:41,PC-4124,Logon
Cade Rajah Patterson,CRP0456,Cade.Rajah.Patterson@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:42,PC-5156,Logon
Josephine Indira Garza,JIG0128,Josephine.Indira.Garza@dtaa.com,MechanicalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,01-04-2010 07:42,PC-8793,Logon
Ivor Jelani Robbins,IJR0825,Ivor.Jelani.Robbins@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:42,PC-3567,Logon
Xander Walter Doyle,XWD0923,Xander.Walter.Doyle@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,01-04-2010 07:42,PC-7974,Logon
Leslie Denise Dillon,LDD0560,Leslie.Denise.Dillon@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,01-04-2010 07:42,PC-0814,Logon
Elaine Sonya Hughes,ESH0135,Elaine.Sonya.Hughes@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:42,PC-5106,Logon
Risa Hillary Obrien,RHO0732,Risa.Hillary.Obrien@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:42,PC-9367,Logon
Dennis Gray Wilson,DGW0752,Dennis.Gray.Wilson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:42,PC-1526,Logon
Hillary Piper Riddle,HPR0585,Hillary.Piper.Riddle@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:42,PC-0653,Logon
Teagan Briar Townsend,TBT0461,Teagan.Briar.Townsend@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:42,PC-6956,Logon
Sonia Anne Kirkland,SAK0375,Sonia.Anne.Kirkland@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,01-04-2010 07:43,PC-6239,Logon
Blaze Jakeem Hahn,BJH0811,Blaze.Jakeem.Hahn@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,01-04-2010 07:43,PC-9080,Logon
Thomas Vladimir Stokes,TVS0006,Thomas.Vladimir.Stokes@dtaa.com,VicePresident,1,4 - Finance,,,Mona Susan Shannon,01-04-2010 07:43,PC-8541,Logon
Frances Alisa Wiggins,FAW0032,Frances.Alisa.Wiggins@dtaa.com,Manager,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Fatima Ulla Mcclure,01-04-2010 07:43,PC-5454,Logon
Wanda Samantha Rogers,WSR0241,Wanda.Samantha.Rogers@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 07:43,PC-9647,Logon
Lilah Renee Wagner,LRW0970,Lilah.Renee.Wagner@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:43,PC-8443,Logon
Zachary Myles Cardenas,ZMC0284,Zachary.Myles.Cardenas@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 07:43,PC-2512,Logon
Samantha Audrey Curtis,SAC0687,Samantha.Audrey.Curtis@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,01-04-2010 07:43,PC-7595,Logon
Cathleen Kelsey Burke,CKB0427,Cathleen.Kelsey.Burke@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,01-04-2010 07:43,PC-4411,Logon
Blaze Trevor Stone,BTS0011,Blaze.Trevor.Stone@dtaa.com,Director,1,1 - Adminstration,2 - EmployeeRelations,,Halla Cathleen Simmons,01-04-2010 07:43,PC-4124,Logoff
Ingrid Irene Atkins,IIA0092,Ingrid.Irene.Atkins@dtaa.com,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Ainsley MacKensie Doyle,01-04-2010 07:43,PC-4124,Logon
Wesley Kasper Duffy,WKD0013,Wesley.Kasper.Duffy@dtaa.com,Director,1,1 - Adminstration,4 - Safety,,Halla Cathleen Simmons,01-04-2010 07:44,PC-3815,Logon
Jaden Nicole Johnston,JNJ0556,Jaden.Nicole.Johnston@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,01-04-2010 07:44,PC-7109,Logon
Tarik Linus Hubbard,TLH0648,Tarik.Linus.Hubbard@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:44,PC-2464,Logon
Iona Brenda Payne,IBP0883,Iona.Brenda.Payne@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:44,PC-2843,Logon
William Aristotle Sampson,WAS0254,William.Aristotle.Sampson@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,01-04-2010 07:44,PC-8097,Logon
Quemby Nita Pollard,QNP0216,Quemby.Nita.Pollard@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,01-04-2010 07:44,PC-4905,Logon
Katelyn Lani Murray,KLM0639,Katelyn.Lani.Murray@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:44,PC-9010,Logon
Ariel Ina Barrett,AIB0948,Ariel.Ina.Barrett@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:44,PC-9087,Logon
Raphael Benjamin Bryan,RBB0485,Raphael.Benjamin.Bryan@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:44,PC-8714,Logon
Robert Zeus Cox,RZC0746,Robert.Zeus.Cox@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:44,PC-4804,Logon
Myles Donovan Macias,MDM0976,Myles.Donovan.Macias@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,,Bethany Xerxes Johnson,01-04-2010 07:45,PC-5031,Logon
Xandra Briar Nielsen,XBN0229,Xandra.Briar.Nielsen@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,01-04-2010 07:45,PC-8164,Logon
Shaeleigh MacKenzie Harris,SMH0291,Shaeleigh.MacKenzie.Harris@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:45,PC-9973,Logon
Mallory Charissa Dixon,MCD0125,Mallory.Charissa.Dixon@dtaa.com,MechanicalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,01-04-2010 07:45,PC-8453,Logon
Matthew Harper Glass,MHG0244,Matthew.Harper.Glass@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,01-04-2010 07:45,PC-0377,Logon
Robert Aristotle Stevenson,RAS0432,Robert.Aristotle.Stevenson@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,01-04-2010 07:45,PC-6255,Logon
Emily Illana Perry,EIP0997,Emily.Illana.Perry@dtaa.com,ElectricalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,01-04-2010 07:45,PC-5635,Logon
Elvis Marshall Walton,EMW0772,Elvis.Marshall.Walton@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 07:45,PC-7979,Logon
Sasha Britanney Quinn,SBQ0786,Sasha.Britanney.Quinn@dtaa.com,LabManager,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Summer Leilani Boyer,01-04-2010 07:45,PC-5552,Logon
Phelan Dieter Hendricks,PDH0716,Phelan.Dieter.Hendricks@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:45,PC-6741,Logon
George Zachery Burch,GZB0469,George.Zachery.Burch@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:45,PC-7879,Logon
Naomi Meredith Baxter,NMB0972,Naomi.Meredith.Baxter@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:45,PC-4124,Logoff
Octavia Nora Leblanc,ONL0276,Octavia.Nora.Leblanc@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:45,PC-0133,Logon
Meghan Brianna Jensen,MBJ0312,Meghan.Brianna.Jensen@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:45,PC-9292,Logon
Daphne Ruby Reilly,DRR0242,Daphne.Ruby.Reilly@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 07:45,PC-2024,Logon
Aurora Jael Hopkins,AJH0175,Aurora.Jael.Hopkins@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:45,PC-5250,Logon
Lester Quamar Pearson,LQP0508,Lester.Quamar.Pearson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 07:45,PC-9929,Logon
Dante Vaughan Weber,DVW0103,Dante.Vaughan.Weber@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:45,PC-8592,Logon
Sierra Margaret Barker,SMB0804,Sierra.Margaret.Barker@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,01-04-2010 07:45,PC-2335,Logon
Kylie Brielle Greer,KBG0549,Kylie.Brielle.Greer@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,01-04-2010 07:45,PC-4707,Logon
Brianna Aretha Hopper,BAH0875,Brianna.Aretha.Hopper@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:45,PC-3020,Logon
Shelby Lila Turner,SLT0907,Shelby.Lila.Turner@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:45,PC-7655,Logon
Joseph Alan Vaughan,JAV0361,Joseph.Alan.Vaughan@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,01-04-2010 07:45,PC-2066,Logon
Claire Olivia Martin,COM0321,Claire.Olivia.Martin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:45,PC-0461,Logon
Chaim Chadwick Chang,CCC0393,Chaim.Chadwick.Chang@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,01-04-2010 07:45,PC-4124,Logon
Quintessa Shana Vance,QSV0778,Quintessa.Shana.Vance@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 07:46,PC-1039,Logon
Britanni Marah Cash,BMC0547,Britanni.Marah.Cash@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,01-04-2010 07:46,PC-9461,Logon
Akeem William Mayer,AWM0764,Akeem.William.Mayer@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 07:46,PC-4328,Logon
Felicia Xantha Farley,FXF0957,Felicia.Xantha.Farley@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:46,PC-1786,Logon
Sylvia Velma Sweet,SVS0871,Sylvia.Velma.Sweet@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:46,PC-5425,Logon
Dexter Jamal Simon,DJS0682,Dexter.Jamal.Simon@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,01-04-2010 07:46,PC-1805,Logon
Nigel Harrison Estrada,NHE0919,Nigel.Harrison.Estrada@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,01-04-2010 07:46,PC-7539,Logon
Meredith Pamela Tanner,MPT0376,Meredith.Pamela.Tanner@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,01-04-2010 07:46,PC-4955,Logon
Akeem Quamar Davenport,AQD0820,Akeem.Quamar.Davenport@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,01-04-2010 07:46,PC-6157,Logon
Yardley Ezra Vang,YEV0793,Yardley.Ezra.Vang@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,01-04-2010 07:46,PC-2462,Logon
Zane Cadman Fields,ZCF0590,Zane.Cadman.Fields@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:46,PC-8827,Logon
Kevyn Quin Charles,KQC0708,Kevyn.Quin.Charles@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:46,PC-9988,Logon
Lavinia Justine Richmond,LJR0523,Lavinia.Justine.Richmond@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 07:46,PC-3406,Logon
Caldwell Quamar Head,CQH0701,Caldwell.Quamar.Head@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:46,PC-8214,Logon
Patricia Denise Wright,PDW0259,Patricia.Denise.Wright@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,01-04-2010 07:46,PC-7088,Logon
Fitzgerald Wayne Miranda,FWM0707,Fitzgerald.Wayne.Miranda@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:46,PC-6310,Logon
Hayes Drake Stephenson,HDS0367,Hayes.Drake.Stephenson@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,01-04-2010 07:46,PC-2684,Logon
Jeremy Rooney Henderson,JRH0455,Jeremy.Rooney.Henderson@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:47,PC-3297,Logon
Stephanie Eliana Rasmussen,SER0165,Stephanie.Eliana.Rasmussen@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,2 - Sales,,Donovan Carlos Chapman,01-04-2010 07:47,PC-8105,Logon
Sandra Beverly Diaz,SBD0913,Sandra.Beverly.Diaz@dtaa.com,AssemblySupervisor,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Delilah Iliana Wilkinson,01-04-2010 07:47,PC-3620,Logon
Jerry Kennan Fischer,JKF0465,Jerry.Kennan.Fischer@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:47,PC-4551,Logon
Carl Ferdinand Wong,CFW0264,Carl.Ferdinand.Wong@dtaa.com,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Ainsley MacKensie Doyle,01-04-2010 07:47,PC-6282,Logon
Basia Nevada Riggs,BNR0965,Basia.Nevada.Riggs@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:47,PC-3263,Logon
Alice Sierra Valenzuela,ASV0946,Alice.Sierra.Valenzuela@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:47,PC-9066,Logon
Kasimir Nehru Galloway,KNG0672,Kasimir.Nehru.Galloway@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,01-04-2010 07:47,PC-5368,Logon
Nola Nerea Ayala,NNA0610,Nola.Nerea.Ayala@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:47,PC-5468,Logon
Kane Quinlan Stevenson,KQS0415,Kane.Quinlan.Stevenson@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:47,PC-0039,Logon
Merrill Hiram Hess,MHH0180,Merrill.Hiram.Hess@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:47,PC-3887,Logon
Eric Gray Duncan,EGD0132,Eric.Gray.Duncan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:47,PC-3772,Logon
Vladimir Thomas Todd,VTT0385,Vladimir.Thomas.Todd@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,01-04-2010 07:47,PC-6269,Logon
Anastasia Sage Griffith,ASG0692,Anastasia.Sage.Griffith@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,01-04-2010 07:47,PC-6797,Logon
William Price Robles,WPR0368,William.Price.Robles@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,01-04-2010 07:47,PC-1917,Logon
Hu Akeem Vincent,HAV0121,Hu.Akeem.Vincent@dtaa.com,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,01-04-2010 07:47,PC-3962,Logon
Hayley Carolyn Cunningham,HCC0344,Hayley.Carolyn.Cunningham@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:47,PC-3124,Logon
Ursa Britanney Frederick,UBF0645,Ursa.Britanney.Frederick@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:47,PC-3819,Logon
Todd Scott Roth,TSR0676,Todd.Scott.Roth@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,01-04-2010 07:47,PC-6610,Logon
Nathan Kenneth Hicks,NKH0979,Nathan.Kenneth.Hicks@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,2 - EmployeeRelations,,Blaze Trevor Stone,01-04-2010 07:47,PC-3742,Logon
Sigourney Xandra Maddox,SXM0895,Sigourney.Xandra.Maddox@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:47,PC-8568,Logon
